Run ID,1650535277
Run Date/Time,2022-04-21 12:02:22
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.4
Protocol Name,2022-04-21-exp01-test.epr
User Name,Lab

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[2],UnknownBarCode,384LDV_DMSO,C12,2.32,10.873,79.191,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C13,1.816,8.344,75.063,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C14,2.289,10.79,81.319,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C15,1.766,8.066,73.655,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C16,2.297,10.866,82.702,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C17,1.617,7.344,73.131,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C18,2.307,10.812,79.12,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C19,1.514,6.791,70.97,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C20,2.304,10.67,75.683,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C21,1.563,7.005,70.487,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,C22,2.306,10.671,75.428,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D1,1.759,8.132,76.928,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D2,1.89,8.922,82.295,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D3,1.756,8.209,79.659,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D4,1.809,8.547,82.678,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D5,1.762,8.299,81.877,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D6,1.947,9.237,83.914,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D7,1.876,8.817,80.935,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D8,2.011,9.611,88.479,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D9,1.741,8.346,90.551,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D10,1.925,9.224,90.198,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D11,1.852,8.81,84.569,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D12,2.081,9.945,88.544,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D13,1.842,8.732,83.614,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D14,2.011,9.619,89.03,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D15,1.88,8.895,83.025,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D16,1.802,8.556,84.147,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D17,1.783,8.451,83.658,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D18,1.425,6.73,82.851,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D19,1.746,8.189,80.648,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D20,0,0,0,Percent,DMSO,"Data missing for well (4th row, 20th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,D21,1.57,7.297,78.919,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,D22,1.23,5.741,80.812,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E1,1.704,7.784,74.027,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E2,1.719,8.065,80.895,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E3,1.77,8.111,74.602,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E4,1.836,8.619,80.674,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E5,1.737,8.016,76.445,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E6,1.629,7.636,80.807,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E7,1.933,9.157,83.457,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E8,1.995,9.542,89.142,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E9,2.013,9.617,88.279,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E10,1.97,9.276,86.405,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E11,1.909,8.81,75.887,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E12,1.645,8.029,94.148,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E13,2.044,9.62,81.148,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E14,2.012,9.478,81.575,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E15,1.836,8.452,75.543,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E16,1.564,7.45,85.176,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E17,1.661,7.898,84.493,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E18,1.778,8.46,84.821,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E19,1.521,6.95,75.021,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E20,1.447,6.743,79.926,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E21,1.454,6.554,72.587,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,E22,1.544,7.099,76.414,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F1,1.605,7.513,80.485,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F2,1.235,5.892,85.406,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F3,1.539,7.285,83.359,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F4,1.349,6.448,87.339,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F5,1.816,8.571,82.398,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F6,1.69,7.612,70.487,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F7,1.896,9.089,90.595,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F8,1.836,8.851,91.945,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F9,1.752,8.486,92.816,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F10,1.829,8.792,91.219,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F11,1.9,9.066,87.035,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F12,2.127,10.188,90.271,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F13,1.959,9.34,86.593,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F14,1.951,9.297,85.935,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F15,1.87,8.911,85.779,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F16,1.814,8.66,87.414,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F17,1.844,8.759,84.187,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F18,1.968,9.431,90.551,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F19,1.774,8.434,84.402,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F20,1.891,9.06,90.241,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F21,1.733,8.162,81.84,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,F22,1.795,8.303,76.925,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G1,1.39,6.403,77.585,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G2,1.387,6.705,87.902,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G3,1.694,7.9,79.319,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G4,1.296,6.188,86.457,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G5,1.807,8.626,87.573,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G6,1.674,8.044,91.034,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G7,1.965,9.38,87.337,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G8,1.761,8.402,86.913,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G9,1.664,7.95,87.693,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G10,1.789,8.599,91.187,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G11,1.995,9.531,88.145,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G12,1.427,6.822,88.069,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G13,2.019,9.641,87.916,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G14,1.812,8.688,90.548,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G15,1.883,8.848,80.907,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G16,1.854,8.853,87.498,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G17,1.994,9.53,88.47,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G18,1.969,9.444,90.793,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G19,1.869,8.874,84.011,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G20,1.952,9.345,89.823,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,G21,0,0,0,Percent,DMSO,"Data missing for well (7th row, 21th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,G22,1.889,9.034,88.624,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H1,1.663,7.953,88.846,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H2,1.585,7.481,82.706,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H3,1.89,9.043,89.142,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H4,1.857,8.848,85.872,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H5,1.897,9.083,89.89,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H6,1.492,7.112,85.921,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H7,1.882,9.1,92.778,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H8,2.11,10.088,89.024,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H9,1.96,9.439,91.895,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H10,1.932,9.28,91.096,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H11,1.651,7.967,91.911,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H12,1.875,8.973,89.531,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H13,2.01,9.668,91.649,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H14,1.915,9.143,87.547,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H15,1.923,9.189,88.367,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H16,2.04,9.751,88.554,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H17,1.98,9.503,90.918,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H18,1.835,8.74,85.667,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H19,1.784,8.479,84.338,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H20,1.912,9.152,89.522,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H21,1.622,7.746,87.741,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,H22,1.381,6.445,80.434,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I1,1.585,7.261,75.304,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I2,1.705,8.052,82.7,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I3,1.363,6.183,74.256,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I4,1.703,8.037,82.543,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I5,1.659,7.651,76.675,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I6,1.94,9.304,90.708,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I7,0,0,0,Percent,DMSO,"Data missing for well (9th row, 7th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,I8,1.935,9.295,91.131,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I9,1.909,9.127,88.774,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I10,1.671,8.055,91.778,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I11,2.008,9.579,87.163,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I12,1.999,9.579,90.258,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I13,1.752,8.2,79.99,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I14,1.925,9.178,86.483,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I15,1.734,8.031,77.366,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I16,1.909,9.105,86.696,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I17,0,0,0,Percent,DMSO,"Data missing for well (9th row, 17th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,I18,1.91,9.106,86.373,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I19,1.756,8.056,74.958,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I20,1.867,8.828,82.841,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I21,1.825,8.32,72.865,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,I22,1.821,8.607,82.783,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J1,1.51,6.977,77.724,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J2,1.854,8.71,80.931,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J3,1.691,7.876,78.982,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J4,1.69,7.955,81.783,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J5,1.279,5.95,80.06,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J6,1.829,8.754,89.363,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J7,1.726,8.354,92.695,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J8,1.93,9.292,91.75,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J9,1.865,8.955,90.98,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J10,1.967,9.476,91.929,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J11,1.791,8.622,91.585,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J12,2.03,9.713,89.42,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J13,1.928,9.215,88.541,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J14,2.062,9.919,91.618,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J15,1.872,8.949,88.407,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J16,1.818,8.725,90.85,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J17,1.777,8.479,87.149,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J18,1.589,7.577,86.237,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J19,1.888,8.964,84.14,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J20,1.473,7.039,87.652,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J21,1.78,8.464,84.517,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,J22,1.739,8.3,87.111,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K1,1.474,6.706,74.22,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K2,1.649,7.873,87.419,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K3,1.626,7.44,74.759,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K4,1.719,8.197,86.406,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K5,1.678,7.93,82.808,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K6,1.883,8.836,80.442,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K7,0,0,0,Percent,DMSO,"Data missing for well (11th row, 7th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,K8,1.822,8.815,92.735,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K9,1.89,9.027,87.979,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K10,1.771,8.488,90.508,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K11,1.732,8.245,84.976,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K12,1.801,8.651,91.024,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K13,1.624,7.751,86.877,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K14,1.733,8.306,90.36,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K15,0.6,2.735,80.647,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K16,1.851,8.867,90.219,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K17,1.713,8.158,85.507,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K18,1.239,5.937,89.613,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K19,1.295,5.758,71.34,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K20,1.249,5.896,82.955,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K21,1.379,6.314,76.196,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,K22,1.288,6.176,90.382,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L1,1.518,6.934,75.021,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L2,0,0,0,Percent,DMSO,"Data missing for well (12th row, 2th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L3,1.728,8.091,80.185,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L4,0,0,0,Percent,DMSO,"Data missing for well (12th row, 4th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L5,0,0,0,Percent,DMSO,"Data missing for well (12th row, 5th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L6,0,0,0,Percent,DMSO,"Data missing for well (12th row, 6th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L7,1.775,8.486,88.729,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L8,0,0,0,Percent,DMSO,"Data missing for well (12th row, 8th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L9,2.081,9.967,89.931,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L10,0,0,0,Percent,DMSO,"Data missing for well (12th row, 10th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L11,1.9,9.139,91.453,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L12,0,0,0,Percent,DMSO,"Data missing for well (12th row, 12th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L13,1.908,9.14,90.289,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L14,0,0,0,Percent,DMSO,"Data missing for well (12th row, 14th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L15,1.616,7.771,91.201,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L16,0,0,0,Percent,DMSO,"Data missing for well (12th row, 16th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L17,0,0,0,Percent,DMSO,"Data missing for well (12th row, 17th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L18,0,0,0,Percent,DMSO,"Data missing for well (12th row, 18th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L19,1.82,8.543,80.656,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L20,0,0,0,Percent,DMSO,"Data missing for well (12th row, 20th column), defaulting to 0.0 percent DMSO"
Source[2],UnknownBarCode,384LDV_DMSO,L21,1.588,7.512,83.134,Percent,DMSO,
Source[2],UnknownBarCode,384LDV_DMSO,L22,0,0,0,Percent,DMSO,"Data missing for well (12th row, 22th column), defaulting to 0.0 percent DMSO"
